timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1572494614,19025420,361.0,361.0,361.0,13.16,4.58,70.98,91.55,114.03,114.03,0.00,19030212,367.0,367.0,367.0,14.49,5.47,65.99,99.22,131.92,131.92,0.00346
1572494615,19025883,463.0,463.0,463.0,10.09,4.20,39.52,98.44,136.97,136.97,0.00,19030664,452.0,452.0,452.0,11.71,4.49,46.60,107.35,135.53,135.53,0.00346
1572494616,19026285,402.0,402.0,402.0,12.69,4.01,61.37,80.94,101.65,101.65,0.00,19031065,401.0,401.0,401.0,11.59,3.85,50.59,78.84,96.01,96.01,0.00346
1572494617,19026562,277.0,277.0,277.0,13.30,3.67,57.28,111.02,294.91,294.91,0.00,19031485,420.0,420.0,420.0,14.14,3.47,66.06,125.96,315.88,315.88,0.00346
1572494618,19026923,361.0,361.0,361.0,15.98,4.12,85.66,134.61,160.30,160.30,0.00,19031795,310.0,310.0,310.0,15.43,5.14,71.11,136.97,158.73,158.73,0.00346
1572494619,19027385,462.0,462.0,462.0,11.54,3.68,59.31,93.85,100.40,100.40,0.00,19032197,402.0,402.0,402.0,11.71,3.06,57.67,96.21,122.81,122.81,0.00346
1572494620,19027638,253.0,253.0,253.0,12.59,4.33,57.48,98.30,306.18,306.18,0.00,19032555,358.0,358.0,358.0,18.26,6.33,66.52,284.95,322.70,322.70,0.00346
1572494621,19028055,417.0,417.0,417.0,12.27,2.50,56.79,99.35,125.50,125.50,0.00,19032917,362.0,362.0,362.0,14.30,3.57,59.60,98.11,110.56,110.56,0.00346
1572494622,19028494,439.0,439.0,439.0,10.38,3.53,51.09,80.35,124.19,124.19,0.00,19033307,390.0,390.0,390.0,11.94,4.16,60.98,86.90,126.75,126.75,0.00346
1572494623,19028847,353.0,353.0,353.0,12.85,3.66,66.09,118.36,151.91,151.91,0.00,19033659,352.0,352.0,352.0,17.76,4.47,78.64,173.67,327.16,327.16,0.00346
1572494624,19029101,254.0,254.0,254.0,14.48,4.32,59.02,142.74,162.14,162.14,0.00,19034063,404.0,404.0,404.0,15.03,6.50,57.93,101.32,167.25,167.25,0.00346
1572494625,19029459,358.0,358.0,358.0,12.92,4.38,51.71,88.93,137.36,137.36,0.00,19034437,374.0,374.0,374.0,14.86,4.47,57.97,89.33,257.43,257.43,0.00346
1572494626,19029854,395.0,395.0,395.0,14.13,5.27,62.00,101.52,122.42,122.42,0.00,19034749,312.0,312.0,312.0,13.88,4.59,57.70,102.04,136.84,136.84,0.00346
1572494627,19030207,353.0,353.0,353.0,12.87,5.06,56.33,104.66,157.81,157.81,0.00,19035145,396.0,396.0,396.0,13.38,5.01,58.06,104.14,152.44,152.44,0.00346
1572494628,19030518,311.0,311.0,311.0,13.21,5.07,60.95,85.13,106.17,106.17,0.00,19035611,466.0,466.0,466.0,13.04,5.07,56.79,87.23,113.38,113.38,0.00346
1572494629,19030812,294.0,294.0,294.0,13.93,3.89,62.98,85.79,119.80,119.80,0.00,19035989,378.0,378.0,378.0,15.14,7.03,60.59,96.40,154.40,154.40,0.00346
1572494630,19031258,446.0,446.0,446.0,11.51,3.39,53.97,89.59,235.67,235.67,0.00,19036421,432.0,432.0,432.0,11.69,4.73,37.36,91.16,275.51,275.51,0.00346
1572494631,19031666,408.0,408.0,408.0,12.43,4.17,50.46,108.46,332.92,332.92,0.00,19036775,354.0,354.0,354.0,13.85,4.16,63.67,106.82,327.68,327.68,0.00346
1572494632,19032023,357.0,357.0,357.0,13.82,4.19,62.39,90.18,117.18,117.18,0.00,19037178,403.0,403.0,403.0,11.99,3.27,56.43,82.05,113.51,113.51,0.00346
1572494633,19032494,471.0,471.0,471.0,11.59,4.92,40.47,69.21,245.63,245.63,0.00,19037552,374.0,374.0,374.0,12.73,4.63,43.91,79.95,274.46,274.46,0.00346
1572494634,19032868,374.0,374.0,374.0,11.90,3.43,61.93,89.19,100.79,100.79,0.00,19038005,453.0,453.0,453.0,12.28,3.85,60.10,86.77,103.81,103.81,0.00346
1572494635,19033290,422.0,422.0,422.0,11.24,3.29,60.39,102.56,135.53,135.53,0.00,19038461,456.0,456.0,456.0,11.32,3.41,53.51,92.27,291.77,291.77,0.00346
1572494636,19033629,339.0,339.0,339.0,12.96,3.70,62.03,110.30,154.53,154.53,0.00,19038849,388.0,388.0,388.0,13.62,4.73,63.47,111.67,150.08,150.08,0.00346
1572494637,19033973,344.0,344.0,344.0,10.70,3.33,43.91,79.04,104.86,104.86,0.00,19039314,465.0,465.0,465.0,14.29,5.05,62.88,108.46,168.69,168.69,0.00346
1572494638,19034307,334.0,334.0,334.0,13.66,4.22,59.67,107.22,126.42,126.42,0.00,19039704,390.0,390.0,390.0,13.79,5.14,66.36,110.23,135.79,135.79,0.00346
1572494639,19034749,442.0,442.0,442.0,12.23,3.68,55.84,105.84,230.95,230.95,0.00,19040062,358.0,358.0,358.0,12.71,4.58,51.09,87.75,293.08,293.08,0.00346
1572494640,19035099,350.0,350.0,350.0,12.97,3.44,69.93,125.89,193.07,193.07,0.00,19040391,329.0,329.0,329.0,16.57,4.95,75.89,116.13,285.47,285.47,0.00346
1572494641,19035569,470.0,470.0,470.0,12.32,3.81,63.44,88.60,168.82,168.82,0.00,19040728,337.0,337.0,337.0,11.70,3.70,61.96,91.29,115.34,115.34,0.00346
1572494642,19035887,318.0,318.0,318.0,13.87,4.69,68.55,94.31,139.46,139.46,0.00,19041135,407.0,407.0,407.0,14.43,5.01,65.11,93.91,219.55,219.55,0.00346
1572494643,19036201,314.0,314.0,314.0,15.42,3.59,68.88,146.15,293.86,293.86,0.00,19041547,412.0,412.0,412.0,12.29,3.73,57.31,85.00,100.47,100.47,0.00346
1572494644,19036532,331.0,331.0,331.0,12.30,5.03,46.07,91.62,116.00,116.00,0.00,19042019,472.0,472.0,472.0,12.80,5.87,50.50,79.63,178.39,178.39,0.00346
1572494645,19036956,424.0,424.0,424.0,11.59,5.25,46.27,65.44,82.97,82.97,0.00,19042414,395.0,395.0,395.0,12.90,5.35,56.10,78.91,84.34,84.34,0.00346
1572494646,19037412,456.0,456.0,456.0,12.09,5.13,47.68,72.68,252.44,252.44,0.00,19042800,386.0,386.0,386.0,10.75,4.57,47.09,80.67,272.89,272.89,0.00346
1572494647,19037877,465.0,465.0,465.0,10.83,4.56,54.59,85.26,90.31,90.31,0.00,19043228,428.0,428.0,428.0,10.89,5.66,38.34,74.91,90.90,90.90,0.00346
1572494648,19038298,421.0,421.0,421.0,12.74,5.07,64.00,86.11,264.77,264.77,0.00,19043614,386.0,386.0,386.0,13.53,5.57,63.47,88.47,113.90,113.90,0.00346
1572494649,19038755,457.0,457.0,457.0,9.84,3.60,49.28,74.51,101.97,101.97,0.00,19044055,441.0,441.0,441.0,12.00,3.75,58.16,88.41,199.10,199.10,0.00346
1572494650,19039159,404.0,404.0,404.0,11.40,4.57,47.32,80.81,118.69,118.69,0.00,19044444,389.0,389.0,389.0,14.44,5.66,64.59,115.15,132.19,132.19,0.00346
1572494651,19039522,363.0,363.0,363.0,12.26,3.66,59.11,90.44,117.83,117.83,0.00,19044800,356.0,356.0,356.0,14.43,4.52,60.98,99.42,154.93,154.93,0.00346
1572494652,19039912,390.0,390.0,390.0,13.25,4.42,74.71,116.52,125.83,125.83,0.00,19045139,339.0,339.0,339.0,14.86,4.73,64.26,106.76,133.89,133.89,0.00346
1572494653,19040320,408.0,408.0,408.0,11.27,3.56,59.47,87.43,136.58,136.58,0.00,19045548,409.0,409.0,409.0,13.48,6.21,51.64,91.75,115.87,115.87,0.00346
1572494654,19040642,322.0,322.0,322.0,15.90,6.05,68.49,124.91,149.82,149.82,0.00,19045910,362.0,362.0,362.0,13.59,5.06,54.30,84.54,153.22,153.22,0.00346
1572494655,19041029,387.0,387.0,387.0,12.56,4.84,54.76,94.44,138.81,138.81,0.00,19046325,415.0,415.0,415.0,12.07,5.45,46.83,92.73,134.35,134.35,0.00346
1572494656,19041384,355.0,355.0,355.0,14.70,3.86,69.07,115.41,270.01,270.01,0.00,19046657,332.0,332.0,332.0,13.57,4.01,56.79,100.53,263.45,263.45,0.00346
1572494657,19041749,365.0,365.0,365.0,15.10,6.25,62.42,116.65,163.05,163.05,0.00,19047021,364.0,364.0,364.0,13.18,6.62,48.92,98.04,160.56,160.56,0.00346
1572494658,19042154,405.0,405.0,405.0,11.60,3.69,51.94,96.86,264.37,264.37,0.00,19047405,384.0,384.0,384.0,13.54,4.30,58.56,93.00,123.01,123.01,0.00346
1572494659,19042560,406.0,406.0,406.0,12.71,3.62,73.07,117.96,187.83,187.83,0.00,19047714,309.0,309.0,309.0,13.81,4.17,72.48,130.09,180.22,180.22,0.00346
1572494660,19042962,402.0,402.0,402.0,13.46,5.80,54.89,95.62,285.21,285.21,0.00,19048129,415.0,415.0,415.0,12.68,4.85,50.95,95.29,252.18,252.18,0.00346
1572494661,19043360,398.0,398.0,398.0,13.02,4.35,68.62,102.11,134.35,134.35,0.00,19048511,382.0,382.0,382.0,11.75,4.06,56.07,96.34,125.96,125.96,0.00346
1572494662,19043742,382.0,382.0,382.0,12.38,3.66,59.70,109.12,127.21,127.21,0.00,19048837,326.0,326.0,326.0,17.00,4.28,71.57,240.25,282.33,282.33,0.00346
1572494663,19044152,410.0,410.0,410.0,10.68,4.17,44.24,88.74,115.02,115.02,0.00,19049322,485.0,485.0,485.0,10.68,4.26,43.75,97.85,108.13,108.13,0.00346
1572494664,19044549,397.0,397.0,397.0,14.89,3.95,76.09,132.64,160.69,160.69,0.00,19049594,272.0,272.0,272.0,16.31,3.71,100.07,125.11,149.95,149.95,0.00346
1572494665,19044981,432.0,432.0,432.0,13.67,3.87,57.34,117.31,351.01,351.01,0.00,19049911,317.0,317.0,317.0,13.14,3.63,59.05,120.72,174.46,174.46,0.00346
1572494666,19045289,308.0,308.0,308.0,14.54,4.98,70.71,116.06,149.42,149.42,0.00,19050245,334.0,334.0,334.0,15.28,4.81,66.06,147.46,183.11,183.11,0.00346
1572494667,19045615,326.0,326.0,326.0,14.53,4.19,84.61,120.39,152.57,152.57,0.00,19050668,423.0,423.0,423.0,13.12,3.59,70.06,123.47,279.45,279.45,0.00346
1572494668,19045947,332.0,332.0,332.0,13.09,4.51,55.25,86.44,289.14,289.14,0.00,19051132,464.0,464.0,464.0,11.46,4.57,46.20,70.12,288.36,288.36,0.00346
1572494669,19046303,356.0,356.0,356.0,12.51,5.34,63.54,80.74,97.71,97.71,0.00,19051596,464.0,464.0,464.0,12.77,5.01,57.02,93.39,106.50,106.50,0.00346
1572494670,19046694,391.0,391.0,391.0,12.61,6.00,50.56,84.54,187.17,187.17,0.00,19051997,401.0,401.0,401.0,11.87,5.07,48.86,87.10,182.19,182.19,0.00346
1572494671,19047059,365.0,365.0,365.0,10.09,4.15,35.32,77.40,276.56,276.56,0.00,19052455,458.0,458.0,458.0,14.19,5.11,47.68,102.37,297.27,297.27,0.00346
1572494672,19047436,377.0,377.0,377.0,11.90,4.82,46.50,90.37,261.62,261.62,0.00,19052846,391.0,391.0,391.0,14.19,6.95,53.48,94.04,258.61,258.61,0.00346
1572494673,19047809,373.0,373.0,373.0,12.63,5.32,58.49,118.23,132.64,132.64,0.00,19053223,377.0,377.0,377.0,14.20,4.37,84.74,120.72,164.23,164.23,0.00346
1572494674,19048168,359.0,359.0,359.0,12.80,3.91,69.27,104.07,125.63,125.63,0.00,19053631,408.0,408.0,408.0,12.50,3.71,64.85,105.71,138.28,138.28,0.00346
1572494675,19048546,378.0,378.0,378.0,10.77,4.65,40.93,74.78,116.46,116.46,0.00,19054128,497.0,497.0,497.0,12.49,5.30,49.51,86.38,328.99,328.99,0.00346
1572494676,19048902,356.0,356.0,356.0,11.09,3.81,60.03,95.62,119.67,119.67,0.00,19054543,415.0,415.0,415.0,14.49,4.87,57.38,102.04,303.04,303.04,0.00346
1572494677,19049232,330.0,330.0,330.0,14.73,4.30,65.70,162.14,178.91,178.91,0.00,19054936,393.0,393.0,393.0,13.28,3.70,62.65,154.01,193.07,193.07,0.00346
1572494678,19049624,392.0,392.0,392.0,13.00,4.96,55.35,86.11,112.72,112.72,0.00,19055307,371.0,371.0,371.0,12.88,4.78,63.64,88.87,133.96,133.96,0.00346
1572494679,19050051,427.0,427.0,427.0,10.77,4.27,41.09,74.58,92.21,92.21,0.00,19055791,484.0,484.0,484.0,11.32,4.59,44.17,86.64,98.04,98.04,0.00346
1572494680,19050387,336.0,336.0,336.0,11.85,4.01,49.94,91.42,268.04,268.04,0.00,19056231,440.0,440.0,440.0,13.29,5.15,51.51,96.01,281.54,281.54,0.00346
1572494681,19050709,322.0,322.0,322.0,12.59,3.83,51.87,106.50,324.53,324.53,0.00,19056695,464.0,464.0,464.0,13.10,4.98,54.53,108.53,252.71,252.71,0.00346
1572494682,19051146,437.0,437.0,437.0,10.32,4.03,41.16,90.77,114.56,114.56,0.00,19057149,454.0,454.0,454.0,11.36,4.68,41.62,85.72,294.39,294.39,0.00346
1572494683,19051587,441.0,441.0,441.0,11.92,3.38,59.38,92.93,102.56,102.56,0.00,19057595,446.0,446.0,446.0,10.95,3.25,51.74,105.71,155.98,155.98,0.00346
1572494684,19052045,458.0,458.0,458.0,12.42,4.22,59.87,90.57,279.45,279.45,0.00,19057978,383.0,383.0,383.0,10.84,3.39,55.71,88.93,229.64,229.64,0.00346
1572494685,19052408,363.0,363.0,363.0,13.15,5.30,60.10,84.87,141.30,141.30,0.00,19058424,446.0,446.0,446.0,12.46,3.99,63.05,104.53,140.64,140.64,0.00346
1572494686,19052862,454.0,454.0,454.0,11.36,3.59,51.28,91.42,318.77,318.77,0.00,19058815,391.0,391.0,391.0,12.29,4.67,52.99,90.96,117.11,117.11,0.00346
1572494687,19053248,386.0,386.0,386.0,11.95,4.60,59.54,105.19,117.31,117.31,0.00,19059240,425.0,425.0,425.0,12.52,4.71,67.31,105.64,147.19,147.19,0.00346
1572494688,19053538,290.0,290.0,290.0,12.80,3.49,46.96,213.52,302.51,302.51,0.00,19059694,454.0,454.0,454.0,13.28,4.42,40.76,212.73,309.59,309.59,0.00346
1572494689,19054009,471.0,471.0,471.0,10.96,4.50,52.76,84.54,103.94,103.94,0.00,19060148,454.0,454.0,454.0,11.21,3.57,51.90,89.46,171.97,171.97,0.00346
1572494690,19054464,455.0,455.0,455.0,10.29,4.93,35.98,85.46,109.18,109.18,0.00,19060586,438.0,438.0,438.0,12.06,3.62,57.74,88.21,128.78,128.78,0.00346
1572494691,19054987,523.0,523.0,523.0,10.85,4.40,43.97,82.51,113.64,123.27,0.00,19060932,346.0,346.0,346.0,12.82,4.94,57.90,102.37,134.15,134.15,0.00346
1572494692,19055453,466.0,466.0,466.0,10.34,4.01,44.11,79.95,117.44,117.44,0.00,19061373,441.0,441.0,441.0,11.40,4.80,51.48,72.68,158.60,158.60,0.00346
1572494693,19055811,358.0,358.0,358.0,11.17,4.27,57.38,81.46,98.89,98.89,0.00,19061834,461.0,461.0,461.0,13.17,4.74,60.39,86.90,295.70,295.70,0.00346
1572494694,19056235,424.0,424.0,424.0,12.84,3.84,65.08,106.82,284.43,284.43,0.00,19062202,368.0,368.0,368.0,11.84,3.97,55.25,92.60,136.84,136.84,0.00346
1572494695,19056617,382.0,382.0,382.0,11.59,4.58,61.15,100.27,322.44,322.44,0.00,19062637,435.0,435.0,435.0,13.17,4.64,67.57,112.39,277.87,277.87,0.00346
1572494696,19057148,531.0,531.0,531.0,10.66,5.90,34.73,84.28,91.16,96.08,0.00,19063066,429.0,429.0,429.0,10.10,4.40,41.16,76.74,96.14,96.14,0.00346
1572494697,19057623,475.0,475.0,475.0,11.18,3.68,45.84,77.40,91.29,91.29,0.00,19063532,466.0,466.0,466.0,9.94,4.00,41.75,63.11,76.81,76.81,0.00346
1572494698,19058063,440.0,440.0,440.0,10.64,3.54,44.63,93.72,101.58,101.58,0.00,19063988,456.0,456.0,456.0,11.61,5.31,44.14,82.84,102.50,102.50,0.00346
1572494699,19058461,398.0,398.0,398.0,11.33,3.64,56.03,94.57,134.35,134.35,0.00,19064407,419.0,419.0,419.0,13.23,4.95,67.44,112.98,171.57,171.57,0.00346
1572494700,19058920,459.0,459.0,459.0,11.25,4.05,55.18,85.52,275.78,275.78,0.00,19064832,425.0,425.0,425.0,11.34,4.16,47.12,88.15,267.39,267.39,0.00346
1572494701,19059331,411.0,411.0,411.0,12.47,4.60,63.86,102.43,114.29,114.29,0.00,19065199,367.0,367.0,367.0,11.54,5.46,54.43,94.24,106.30,106.30,0.00346
1572494702,19059699,368.0,368.0,368.0,13.15,4.46,61.60,146.93,184.55,184.55,0.00,19065592,393.0,393.0,393.0,14.81,5.37,56.10,146.41,316.15,316.15,0.00346
1572494703,19060172,473.0,473.0,473.0,10.83,4.38,44.30,77.27,159.51,159.51,0.00,19065987,395.0,395.0,395.0,11.92,5.08,45.97,77.14,88.54,88.54,0.00346
1572494704,19060614,442.0,442.0,442.0,10.81,3.78,61.93,89.59,120.39,120.39,0.00,19066492,505.0,505.0,505.0,10.40,3.49,52.69,96.08,110.03,130.02,0.00346
1572494705,19060960,346.0,346.0,346.0,13.43,5.27,60.92,85.79,94.11,94.11,0.00,19066955,463.0,463.0,463.0,11.65,4.29,49.18,93.45,270.01,270.01,0.00346
1572494706,19061435,475.0,475.0,475.0,10.66,3.90,60.19,96.93,115.41,115.41,0.00,19067382,427.0,427.0,427.0,11.52,4.95,51.48,94.96,147.59,147.59,0.00346
1572494707,19061825,390.0,390.0,390.0,10.63,4.36,42.70,95.03,278.92,278.92,0.00,19067811,429.0,429.0,429.0,11.87,4.66,32.87,154.27,281.28,281.28,0.00346
1572494708,19062367,542.0,542.0,542.0,9.94,4.04,38.96,80.35,103.81,107.61,0.00,19068308,497.0,497.0,497.0,10.93,5.10,44.83,75.56,264.90,264.90,0.00346
1572494709,19062857,490.0,490.0,490.0,10.16,4.28,43.61,62.42,79.56,79.56,0.00,19068780,472.0,472.0,472.0,10.46,4.73,42.34,62.46,68.16,68.16,0.00346
1572494710,19063307,450.0,450.0,450.0,8.72,4.45,26.87,75.50,86.51,86.51,0.00,19069297,517.0,517.0,517.0,11.73,5.52,44.60,81.33,101.45,106.63,0.00346
1572494711,19063793,486.0,486.0,486.0,9.55,3.77,44.17,71.37,274.99,274.99,0.00,19069806,509.0,509.0,509.0,10.41,3.95,43.61,71.17,111.02,255.85,0.00346
1572494712,19064190,397.0,397.0,397.0,10.91,5.09,46.79,78.71,145.10,145.10,0.00,19070289,483.0,483.0,483.0,11.86,5.21,55.28,131.73,212.07,212.07,0.00346
1572494713,19064659,469.0,469.0,469.0,8.63,4.11,38.01,62.75,80.35,80.35,0.00,19070815,526.0,526.0,526.0,10.61,4.77,47.55,74.12,91.49,94.50,0.00346
1572494714,19065131,472.0,472.0,472.0,9.11,4.38,35.16,67.76,101.58,101.58,0.00,19071316,501.0,501.0,501.0,11.96,5.41,54.59,85.26,97.19,169.48,0.00346
1572494715,19065533,402.0,402.0,402.0,12.34,5.22,63.37,102.56,109.05,109.05,0.00,19071718,402.0,402.0,402.0,12.20,5.77,57.21,86.51,117.24,117.24,0.00346
1572494716,19065943,410.0,410.0,410.0,10.32,4.19,46.07,79.36,180.62,180.62,0.00,19072228,510.0,510.0,510.0,11.11,4.07,49.97,116.26,152.17,158.73,0.00346
1572494717,19066365,422.0,422.0,422.0,10.48,3.59,54.95,89.00,94.50,94.50,0.00,19072705,477.0,477.0,477.0,12.01,4.69,57.38,84.02,150.47,150.47,0.00346
1572494718,19066810,445.0,445.0,445.0,11.20,4.67,52.56,82.18,273.42,273.42,0.00,19073195,490.0,490.0,490.0,10.19,4.02,49.45,78.18,212.47,212.47,0.00346
1572494719,19067257,447.0,447.0,447.0,8.44,3.85,28.72,62.98,147.72,147.72,0.00,19073666,471.0,471.0,471.0,12.24,4.99,41.32,133.04,194.51,194.51,0.00346
1572494720,19067725,468.0,468.0,468.0,11.42,3.89,61.34,113.31,283.90,283.90,0.00,19074084,418.0,418.0,418.0,12.28,4.86,63.50,100.20,276.56,276.56,0.00346
1572494721,19068055,330.0,330.0,330.0,9.94,4.07,47.15,67.01,74.25,74.25,0.00,19074655,571.0,571.0,571.0,10.79,4.29,46.30,68.81,89.13,94.90,0.00346
1572494722,19068461,406.0,406.0,406.0,11.48,4.79,45.42,89.85,242.75,242.75,0.00,19075082,427.0,427.0,427.0,13.77,4.73,60.85,100.14,274.73,274.73,0.00346
1572494723,19069025,564.0,564.0,564.0,9.54,3.74,37.00,78.58,135.14,214.56,0.00,19075538,456.0,456.0,456.0,9.53,3.88,36.90,66.19,86.51,86.51,0.00346
1572494724,19069419,394.0,394.0,394.0,9.51,3.42,35.85,68.35,259.39,259.39,0.00,19076050,512.0,512.0,512.0,12.83,4.83,57.34,91.49,161.74,263.72,0.00346
1572494725,19069878,459.0,459.0,459.0,9.38,4.67,32.70,82.71,109.25,109.25,0.00,19076530,480.0,480.0,480.0,11.69,5.66,44.56,87.62,219.41,219.41,0.00346
1572494726,19070354,476.0,476.0,476.0,10.47,4.17,39.22,114.43,135.27,135.27,0.00,19076928,398.0,398.0,398.0,12.58,5.37,38.93,125.24,167.12,167.12,0.00346
1572494727,19070760,406.0,406.0,406.0,10.64,4.36,42.86,91.29,111.74,111.74,0.00,19077382,454.0,454.0,454.0,11.99,5.72,47.09,90.44,113.05,113.05,0.00346
1572494728,19071228,468.0,468.0,468.0,10.67,3.94,46.86,95.49,260.18,260.18,0.00,19077792,410.0,410.0,410.0,12.78,5.82,54.43,114.29,218.63,218.63,0.00346
1572494729,19071703,475.0,475.0,475.0,9.57,5.65,31.26,64.49,106.50,106.50,0.00,19078285,493.0,493.0,493.0,10.50,6.18,38.86,59.41,119.01,119.01,0.00346
1572494730,19072084,381.0,381.0,381.0,11.32,3.98,53.18,92.73,316.93,316.93,0.00,19078693,408.0,408.0,408.0,13.68,4.68,66.45,100.20,268.17,268.17,0.00346
1572494731,19072504,420.0,420.0,420.0,10.61,4.13,51.81,93.45,118.29,118.29,0.00,19079160,467.0,467.0,467.0,12.65,5.84,54.53,73.79,165.15,165.15,0.00346
1572494732,19072906,402.0,402.0,402.0,11.20,3.65,60.92,85.39,289.14,289.14,0.00,19079590,430.0,430.0,430.0,12.21,5.26,52.59,82.05,285.47,285.47,0.00346
1572494733,19073409,503.0,503.0,503.0,10.00,3.89,42.53,88.87,107.35,108.59,0.00,19080046,456.0,456.0,456.0,10.70,4.17,49.38,90.37,130.81,130.81,0.00346
1572494734,19073848,439.0,439.0,439.0,10.77,3.24,48.37,107.87,128.58,128.58,0.00,19080465,419.0,419.0,419.0,12.81,4.18,55.51,117.37,205.39,205.39,0.00346
1572494735,19074504,656.0,656.0,656.0,7.95,3.11,24.61,78.97,246.55,270.01,0.00,19081010,545.0,545.0,545.0,9.07,3.85,30.61,92.21,241.96,244.97,0.00346
1572494736,19074985,481.0,481.0,481.0,9.77,4.84,34.24,78.91,100.07,100.07,0.00,19081498,488.0,488.0,488.0,10.79,5.76,43.48,68.55,112.26,112.26,0.00346
1572494737,19075370,385.0,385.0,385.0,12.11,4.17,50.56,196.08,296.75,296.75,0.00,19081907,409.0,409.0,409.0,13.10,4.51,54.13,200.15,296.75,296.75,0.00346
1572494738,19075787,417.0,417.0,417.0,10.95,4.72,50.86,84.67,117.31,117.31,0.00,19082310,403.0,403.0,403.0,13.20,5.21,61.64,109.51,128.78,128.78,0.00346
1572494739,19076253,466.0,466.0,466.0,9.16,4.98,33.36,80.81,98.11,98.11,0.00,19082818,508.0,508.0,508.0,11.42,5.78,43.35,89.13,100.79,118.82,0.00346
1572494740,19076715,462.0,462.0,462.0,9.43,4.02,34.96,79.56,97.58,97.58,0.00,19083272,454.0,454.0,454.0,12.21,4.65,53.02,79.43,284.95,284.95,0.00346
1572494741,19077089,374.0,374.0,374.0,12.23,4.40,58.88,100.60,287.83,287.83,0.00,19083685,413.0,413.0,413.0,13.29,4.96,63.54,107.22,167.90,167.90,0.00346
1572494742,19077659,570.0,570.0,570.0,8.26,4.03,26.08,72.61,146.93,156.63,0.00,19084160,475.0,475.0,475.0,10.88,5.28,34.57,100.66,314.83,314.83,0.00346
1572494743,19078145,486.0,486.0,486.0,9.63,4.11,49.22,84.08,116.00,116.00,0.00,19084676,516.0,516.0,516.0,10.48,5.02,45.32,87.69,102.37,105.05,0.00346
1572494744,19078565,420.0,420.0,420.0,9.39,3.58,36.14,88.60,118.23,118.23,0.00,19085137,461.0,461.0,461.0,11.31,4.69,43.29,90.83,125.83,125.83,0.00346
1572494745,19079024,459.0,459.0,459.0,9.83,3.37,46.73,83.82,182.58,182.58,0.00,19085601,464.0,464.0,464.0,13.71,5.27,55.48,185.73,201.72,201.72,0.00346
1572494746,19079536,512.0,512.0,512.0,9.34,3.43,33.41,77.92,137.36,334.50,0.00,19086022,421.0,421.0,421.0,12.38,4.82,46.99,136.58,324.27,324.27,0.00346
1572494747,19080025,489.0,489.0,489.0,10.29,3.94,37.19,153.62,182.19,182.19,0.00,19086440,418.0,418.0,418.0,10.64,5.62,34.24,77.07,180.62,180.62,0.00346
1572494748,19080397,372.0,372.0,372.0,12.58,3.73,76.68,101.25,112.59,112.59,0.00,19086924,484.0,484.0,484.0,11.19,4.56,50.04,94.57,120.78,120.78,0.00346
1572494749,19080809,412.0,412.0,412.0,10.44,3.64,55.28,87.82,217.19,217.19,0.00,19087421,497.0,497.0,497.0,12.21,4.25,66.13,84.15,209.19,209.19,0.00346
1572494750,19081373,564.0,564.0,564.0,9.69,3.50,52.00,83.56,99.22,215.35,0.00,19087829,408.0,408.0,408.0,9.93,3.67,42.83,84.28,112.33,112.33,0.00346
1572494751,19081808,435.0,435.0,435.0,10.63,4.41,35.75,164.76,187.43,187.43,0.00,19088249,420.0,420.0,420.0,11.39,5.26,40.27,143.52,185.60,185.60,0.00346
1572494752,19082241,433.0,433.0,433.0,11.30,4.01,45.42,86.31,279.45,279.45,0.00,19088749,500.0,500.0,500.0,12.35,4.67,48.53,137.23,277.61,277.61,0.00346
1572494753,19082784,543.0,543.0,543.0,8.71,4.71,31.49,67.76,88.01,110.56,0.00,19089283,534.0,534.0,534.0,9.23,5.41,32.69,63.77,105.91,107.54,0.00346
1572494754,19083212,428.0,428.0,428.0,11.48,4.94,64.65,91.36,112.79,112.79,0.00,19089769,486.0,486.0,486.0,10.90,4.49,56.56,89.06,150.99,150.99,0.00346
1572494755,19083688,476.0,476.0,476.0,10.66,3.58,58.82,89.92,102.96,102.96,0.00,19090201,432.0,432.0,432.0,11.54,4.26,60.39,82.44,110.82,110.82,0.00346
1572494756,19084098,410.0,410.0,410.0,11.12,4.08,43.02,121.63,274.20,274.20,0.00,19090647,446.0,446.0,446.0,11.65,4.35,43.48,112.85,253.36,253.36,0.00346
1572494757,19084533,435.0,435.0,435.0,8.46,4.04,26.48,72.61,125.83,125.83,0.00,19091171,524.0,524.0,524.0,12.47,5.28,53.51,93.52,205.39,263.19,0.00346
1572494758,19085033,500.0,500.0,500.0,6.88,2.32,27.64,72.09,85.26,85.26,0.00,19091742,571.0,571.0,571.0,11.06,4.10,41.71,89.85,292.03,297.53,0.00346
1572494759,19085492,459.0,459.0,459.0,11.43,2.91,57.41,87.95,288.62,288.62,0.00,19092190,448.0,448.0,448.0,11.15,4.76,57.64,91.03,261.49,261.49,0.00346
1572494760,19086043,551.0,551.0,551.0,8.74,4.17,33.33,72.48,94.44,104.46,0.00,19092716,526.0,526.0,526.0,9.56,4.89,38.21,73.14,77.33,80.41,0.00346
