timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1570925586,21119615,1327.0,1327.0,1327.0,2.89,1.14,6.84,57.84,82.18,87.75,0.00,21135654,1653.0,1653.0,1653.0,3.72,1.42,12.34,57.51,88.93,117.51,0.00354
1570925587,21121037,1422.0,1422.0,1422.0,2.81,1.13,7.01,45.35,140.12,141.69,0.00,21136991,1337.0,1337.0,1337.0,4.05,1.39,13.02,56.03,136.05,144.18,0.00354
1570925588,21122679,1642.0,1642.0,1642.0,2.73,1.17,6.24,30.87,95.22,97.65,0.00,21138652,1661.0,1661.0,1661.0,3.57,1.43,10.93,71.43,96.80,100.53,0.00354
1570925589,21124344,1665.0,1665.0,1665.0,2.68,1.14,6.94,40.30,56.92,61.41,0.00,21140531,1879.0,1879.0,1879.0,2.96,1.38,8.86,42.07,57.21,65.63,0.00354
1570925590,21126024,1680.0,1680.0,1680.0,2.80,1.15,7.18,54.10,64.23,70.32,0.00,21142156,1625.0,1625.0,1625.0,3.21,1.37,9.50,48.14,67.44,78.84,0.00354
1570925591,21127496,1472.0,1472.0,1472.0,2.96,1.21,7.16,53.44,71.17,72.68,0.00,21143755,1599.0,1599.0,1599.0,3.35,1.44,10.15,53.44,68.16,92.60,0.00354
1570925592,21129280,1784.0,1784.0,1784.0,2.43,1.21,6.23,32.67,60.16,75.50,0.00,21145574,1819.0,1819.0,1819.0,3.24,1.45,10.58,38.63,76.87,79.17,0.00354
1570925593,21131242,1962.0,1962.0,1962.0,2.32,1.24,7.01,18.63,59.97,68.09,0.00,21147272,1698.0,1698.0,1698.0,2.98,1.51,9.90,33.78,54.79,68.68,0.00354
1570925594,21133048,1806.0,1806.0,1806.0,2.80,1.30,7.41,40.60,58.13,63.96,0.00,21148928,1656.0,1656.0,1656.0,3.13,1.40,9.66,42.43,57.70,64.62,0.00354
1570925595,21134944,1896.0,1896.0,1896.0,2.42,1.13,6.67,36.90,53.22,61.21,0.00,21151016,2088.0,2088.0,2088.0,2.60,1.44,8.10,21.43,50.27,70.84,0.00354
1570925596,21136697,1753.0,1753.0,1753.0,2.49,1.16,6.72,31.03,68.03,72.55,0.00,21152742,1726.0,1726.0,1726.0,3.21,1.36,10.20,44.92,70.25,80.35,0.00354
1570925597,21138290,1593.0,1593.0,1593.0,2.94,1.24,7.32,43.32,122.16,124.78,0.00,21154351,1609.0,1609.0,1609.0,3.18,1.41,9.77,41.88,118.62,122.42,0.00354
1570925598,21139779,1489.0,1489.0,1489.0,3.36,1.24,7.62,48.27,141.56,141.69,0.00,21155827,1476.0,1476.0,1476.0,3.49,1.43,10.90,46.04,122.81,140.12,0.00354
1570925599,21141540,1761.0,1761.0,1761.0,2.63,1.21,8.41,24.58,76.94,83.56,0.00,21157670,1843.0,1843.0,1843.0,2.77,1.42,8.05,25.97,78.38,79.89,0.00354
1570925600,21143014,1474.0,1474.0,1474.0,3.09,1.25,8.74,51.71,71.70,74.97,0.00,21159235,1565.0,1565.0,1565.0,3.59,1.44,11.74,55.25,71.70,76.94,0.00354
1570925601,21144777,1763.0,1763.0,1763.0,2.61,1.26,6.99,33.05,68.75,72.74,0.00,21160938,1703.0,1703.0,1703.0,3.09,1.43,8.87,47.84,70.78,74.97,0.00354
1570925602,21146490,1713.0,1713.0,1713.0,2.57,1.26,7.97,31.24,60.92,64.52,0.00,21162678,1740.0,1740.0,1740.0,2.98,1.42,8.46,38.54,62.23,76.35,0.00354
1570925603,21148168,1678.0,1678.0,1678.0,2.47,1.17,6.18,15.02,148.90,157.29,0.00,21164418,1740.0,1740.0,1740.0,3.59,1.49,9.39,45.65,160.96,183.24,0.00354
1570925604,21149790,1622.0,1622.0,1622.0,2.65,1.27,7.18,36.96,84.54,97.19,0.00,21166135,1717.0,1717.0,1717.0,2.93,1.43,8.49,25.41,94.63,98.63,0.00354
1570925605,21151581,1791.0,1791.0,1791.0,2.73,1.21,7.66,35.32,74.19,133.04,0.00,21167965,1830.0,1830.0,1830.0,3.10,1.36,8.71,39.26,124.52,125.44,0.00354
1570925606,21153274,1693.0,1693.0,1693.0,2.48,1.19,6.79,36.50,54.79,56.89,0.00,21169839,1874.0,1874.0,1874.0,3.07,1.43,9.62,46.20,58.03,60.10,0.00354
1570925607,21154928,1654.0,1654.0,1654.0,2.58,1.22,6.36,45.25,62.00,75.30,0.00,21171496,1657.0,1657.0,1657.0,3.42,1.45,11.16,48.10,61.31,75.24,0.00354
1570925608,21156586,1658.0,1658.0,1658.0,2.82,1.24,7.80,42.27,59.83,70.71,0.00,21172946,1450.0,1450.0,1450.0,3.65,1.52,12.20,52.49,64.98,71.89,0.00354
1570925609,21158072,1486.0,1486.0,1486.0,2.88,1.20,7.63,48.20,108.72,111.87,0.00,21174489,1543.0,1543.0,1543.0,3.68,1.39,11.62,60.88,109.45,115.28,0.00354
1570925610,21159874,1802.0,1802.0,1802.0,2.75,1.22,7.01,51.41,71.43,72.55,0.00,21176292,1803.0,1803.0,1803.0,2.78,1.45,7.73,31.05,69.66,76.15,0.00354
1570925611,21161875,2001.0,2001.0,2001.0,2.34,1.20,6.71,20.37,55.18,59.05,0.00,21178190,1898.0,1898.0,1898.0,2.76,1.40,8.34,22.79,59.64,81.13,0.00354
1570925612,21163258,1383.0,1383.0,1383.0,2.89,1.25,7.61,49.32,58.33,58.39,0.00,21179782,1592.0,1592.0,1592.0,3.13,1.45,9.13,46.69,54.46,55.35,0.00354
1570925613,21164761,1503.0,1503.0,1503.0,3.24,1.25,7.82,53.87,97.26,109.97,0.00,21181507,1725.0,1725.0,1725.0,3.52,1.45,9.54,57.84,101.65,107.94,0.00354
1570925614,21166657,1896.0,1896.0,1896.0,2.42,1.30,7.08,20.96,59.54,67.31,0.00,21183347,1840.0,1840.0,1840.0,2.91,1.39,8.99,29.44,66.78,77.40,0.00354
1570925615,21168241,1584.0,1584.0,1584.0,2.90,1.17,6.80,54.10,90.44,95.94,0.00,21184903,1556.0,1556.0,1556.0,3.45,1.37,9.64,54.43,96.08,99.09,0.00354
1570925616,21169818,1577.0,1577.0,1577.0,2.81,1.17,7.88,44.92,88.54,111.15,0.00,21186460,1557.0,1557.0,1557.0,3.53,1.40,10.28,49.51,104.40,108.27,0.00354
1570925617,21171480,1662.0,1662.0,1662.0,2.89,1.25,9.17,42.43,57.44,69.27,0.00,21188215,1755.0,1755.0,1755.0,2.95,1.33,9.71,30.90,62.39,64.68,0.00354
1570925618,21173103,1623.0,1623.0,1623.0,2.37,1.05,6.34,22.59,101.84,105.51,0.00,21189855,1640.0,1640.0,1640.0,3.54,1.31,10.66,41.48,107.15,264.24,0.00354
1570925619,21174948,1845.0,1845.0,1845.0,2.70,1.12,8.25,46.79,64.29,71.83,0.00,21191557,1702.0,1702.0,1702.0,3.09,1.36,9.70,44.60,71.70,74.06,0.00354
1570925620,21176486,1538.0,1538.0,1538.0,3.16,1.18,10.16,54.46,67.24,71.89,0.00,21193092,1535.0,1535.0,1535.0,3.30,1.36,10.85,47.64,62.91,66.81,0.00354
1570925621,21178262,1776.0,1776.0,1776.0,2.40,1.17,6.85,29.93,55.21,65.11,0.00,21194829,1737.0,1737.0,1737.0,3.27,1.41,11.80,45.25,58.10,60.69,0.00354
1570925622,21179950,1688.0,1688.0,1688.0,2.75,1.18,6.78,52.33,61.28,63.18,0.00,21196482,1653.0,1653.0,1653.0,3.21,1.37,11.08,47.74,60.49,63.86,0.00354
1570925623,21181903,1953.0,1953.0,1953.0,2.49,1.14,6.80,26.84,54.36,60.65,0.00,21198080,1598.0,1598.0,1598.0,3.21,1.31,10.49,43.61,56.98,81.85,0.00354
1570925624,21183603,1700.0,1700.0,1700.0,2.74,1.12,7.66,46.47,70.98,74.12,0.00,21199800,1720.0,1720.0,1720.0,3.07,1.35,9.60,41.55,64.82,75.76,0.00354
1570925625,21185504,1901.0,1901.0,1901.0,2.29,1.08,6.60,26.02,51.87,55.38,0.00,21201735,1935.0,1935.0,1935.0,2.85,1.35,9.80,35.98,49.58,68.68,0.00354
1570925626,21187155,1651.0,1651.0,1651.0,2.40,1.08,6.99,31.16,62.55,64.82,0.00,21203331,1596.0,1596.0,1596.0,3.46,1.27,12.80,45.38,60.65,68.94,0.00354
1570925627,21189079,1924.0,1924.0,1924.0,2.61,1.21,7.54,40.17,62.03,66.36,0.00,21205053,1722.0,1722.0,1722.0,3.19,1.40,8.53,46.40,125.70,128.52,0.00354
1570925628,21190855,1776.0,1776.0,1776.0,2.75,1.10,9.49,39.22,65.93,71.04,0.00,21206789,1736.0,1736.0,1736.0,2.90,1.33,10.37,34.37,59.21,67.37,0.00354
1570925629,21192585,1730.0,1730.0,1730.0,2.76,1.24,7.41,44.79,62.39,66.91,0.00,21208551,1762.0,1762.0,1762.0,2.94,1.43,8.54,38.50,59.87,65.11,0.00354
1570925630,21194169,1584.0,1584.0,1584.0,2.87,1.15,7.09,54.20,68.49,75.10,0.00,21210120,1569.0,1569.0,1569.0,3.46,1.38,12.12,49.48,77.20,95.49,0.00354
1570925631,21195945,1776.0,1776.0,1776.0,2.60,1.11,6.98,41.55,67.24,68.03,0.00,21211782,1662.0,1662.0,1662.0,3.20,1.36,10.07,40.50,71.89,72.48,0.00354
1570925632,21197306,1361.0,1361.0,1361.0,3.00,1.17,7.66,51.18,131.60,131.99,0.00,21213107,1325.0,1325.0,1325.0,4.10,1.35,14.25,57.31,134.61,141.69,0.00354
1570925633,21198960,1654.0,1654.0,1654.0,2.49,1.18,6.87,24.77,62.36,113.18,0.00,21214850,1743.0,1743.0,1743.0,3.60,1.46,9.24,59.41,118.23,129.17,0.00354
1570925634,21200813,1853.0,1853.0,1853.0,2.45,1.15,6.75,32.72,52.40,52.76,0.00,21216518,1668.0,1668.0,1668.0,3.06,1.44,10.66,35.13,46.30,72.09,0.00354
1570925635,21202361,1548.0,1548.0,1548.0,2.92,1.29,8.01,49.45,78.84,79.76,0.00,21218056,1538.0,1538.0,1538.0,3.63,1.51,11.34,56.23,70.19,77.66,0.00354
1570925636,21203797,1436.0,1436.0,1436.0,2.82,1.09,7.30,44.43,118.88,127.01,0.00,21219566,1510.0,1510.0,1510.0,4.02,1.34,16.02,53.35,123.80,132.84,0.00354
1570925637,21205427,1630.0,1630.0,1630.0,2.58,1.16,6.93,37.85,66.81,78.12,0.00,21221332,1766.0,1766.0,1766.0,3.20,1.36,10.25,38.80,77.53,82.64,0.00353
1570925638,21207056,1629.0,1629.0,1629.0,2.83,1.28,7.74,40.27,66.36,69.86,0.00,21223087,1755.0,1755.0,1755.0,3.00,1.44,9.69,34.87,66.75,82.05,0.00353
1570925639,21208399,1343.0,1343.0,1343.0,2.98,1.09,6.63,32.18,205.26,208.80,0.00,21224337,1250.0,1250.0,1250.0,4.91,1.31,15.84,101.32,224.53,234.75,0.00353
1570925640,21210104,1705.0,1705.0,1705.0,2.45,1.19,6.18,33.47,98.89,106.56,0.00,21225856,1519.0,1519.0,1519.0,3.79,1.39,13.63,45.68,100.86,104.27,0.00353
1570925641,21211641,1537.0,1537.0,1537.0,2.80,1.13,6.24,44.73,105.38,108.40,0.00,21227263,1407.0,1407.0,1407.0,4.02,1.38,13.68,54.89,110.76,144.70,0.00353
1570925642,21213291,1650.0,1650.0,1650.0,2.41,1.27,5.63,14.41,150.60,152.83,0.00,21228924,1661.0,1661.0,1661.0,3.59,1.45,10.10,40.60,156.89,158.07,0.00353
1570925643,21214860,1569.0,1569.0,1569.0,2.55,1.12,8.57,24.02,62.72,83.17,0.00,21230427,1503.0,1503.0,1503.0,3.23,1.40,10.82,47.58,62.91,67.83,0.00353
1570925644,21216690,1830.0,1830.0,1830.0,2.46,1.17,6.64,26.49,141.56,150.47,0.00,21232243,1816.0,1816.0,1816.0,3.62,1.39,9.67,57.48,163.71,194.90,0.00353
1570925645,21218286,1596.0,1596.0,1596.0,2.79,1.20,7.54,49.48,88.15,94.04,0.00,21234000,1757.0,1757.0,1757.0,3.12,1.35,9.75,44.20,91.62,98.57,0.00353
1570925646,21220113,1827.0,1827.0,1827.0,2.49,1.15,6.98,37.42,62.42,64.26,0.00,21235641,1641.0,1641.0,1641.0,3.03,1.40,8.90,47.71,62.13,69.80,0.00353
1570925647,21221927,1814.0,1814.0,1814.0,2.60,1.13,6.83,47.32,60.88,64.68,0.00,21237473,1832.0,1832.0,1832.0,3.08,1.50,9.11,43.35,55.67,59.47,0.00353
1570925648,21223627,1700.0,1700.0,1700.0,2.68,1.17,7.24,37.98,85.07,89.65,0.00,21239163,1690.0,1690.0,1690.0,3.19,1.40,9.52,59.67,83.17,85.98,0.00353
1570925649,21225354,1727.0,1727.0,1727.0,2.92,1.20,9.59,46.30,63.93,67.31,0.00,21240787,1624.0,1624.0,1624.0,3.02,1.38,10.03,40.70,60.98,70.98,0.00353
1570925650,21226820,1466.0,1466.0,1466.0,2.71,1.17,7.99,38.24,71.37,87.36,0.00,21242283,1496.0,1496.0,1496.0,4.00,1.47,12.93,56.10,93.85,94.11,0.00353
1570925651,21228656,1836.0,1836.0,1836.0,2.31,1.13,6.46,27.57,55.74,77.40,0.00,21244078,1795.0,1795.0,1795.0,3.15,1.43,9.76,36.04,82.84,84.93,0.00353
1570925652,21230362,1706.0,1706.0,1706.0,2.81,1.15,7.92,48.89,64.62,69.27,0.00,21245627,1549.0,1549.0,1549.0,3.24,1.38,11.62,42.07,66.22,84.74,0.00353
1570925653,21231894,1532.0,1532.0,1532.0,2.82,1.13,7.95,54.36,82.12,95.09,0.00,21247291,1664.0,1664.0,1664.0,3.49,1.37,10.70,58.56,71.63,85.39,0.00353
1570925654,21233442,1548.0,1548.0,1548.0,3.06,1.22,8.38,56.46,89.65,95.16,0.00,21248768,1477.0,1477.0,1477.0,3.54,1.44,9.05,62.29,92.21,94.77,0.00353
1570925655,21235253,1811.0,1811.0,1811.0,2.73,1.15,7.35,51.84,65.27,68.88,0.00,21250508,1740.0,1740.0,1740.0,2.88,1.39,8.73,35.13,64.68,75.04,0.00353
1570925656,21236864,1611.0,1611.0,1611.0,2.62,1.17,6.73,31.54,71.11,75.30,0.00,21252336,1828.0,1828.0,1828.0,3.14,1.44,8.77,50.56,73.79,77.14,0.00353
1570925657,21238658,1794.0,1794.0,1794.0,2.49,1.22,6.59,20.73,74.25,79.36,0.00,21254045,1709.0,1709.0,1709.0,3.20,1.53,9.66,31.82,80.41,95.42,0.00353
1570925658,21240299,1641.0,1641.0,1641.0,2.60,1.17,7.48,22.82,64.68,68.16,0.00,21255867,1822.0,1822.0,1822.0,2.95,1.39,8.15,38.04,69.14,70.32,0.00353
1570925659,21242211,1912.0,1912.0,1912.0,2.64,1.14,7.49,40.63,63.57,65.18,0.00,21257562,1695.0,1695.0,1695.0,3.08,1.32,9.71,44.47,63.31,73.47,0.00353
1570925660,21244057,1846.0,1846.0,1846.0,2.52,1.20,5.87,45.91,68.49,75.24,0.00,21259107,1545.0,1545.0,1545.0,3.43,1.51,9.72,58.88,73.33,79.10,0.00353
1570925661,21245751,1694.0,1694.0,1694.0,2.65,1.23,6.96,53.64,73.79,75.96,0.00,21260778,1671.0,1671.0,1671.0,3.26,1.46,8.59,56.16,73.60,111.74,0.00353
1570925662,21247210,1459.0,1459.0,1459.0,2.82,1.23,7.66,26.02,102.83,105.12,0.00,21262379,1601.0,1601.0,1601.0,3.62,1.48,9.80,53.18,102.17,103.28,0.00353
1570925663,21249054,1844.0,1844.0,1844.0,2.66,1.18,8.20,27.20,67.50,114.56,0.00,21264009,1630.0,1630.0,1630.0,3.14,1.49,9.57,27.61,65.86,69.53,0.00353
1570925664,21250773,1719.0,1719.0,1719.0,2.70,1.27,7.79,37.16,65.77,65.96,0.00,21265530,1521.0,1521.0,1521.0,3.24,1.47,8.72,46.20,66.75,71.24,0.00353
1570925665,21252393,1620.0,1620.0,1620.0,2.66,1.17,7.12,36.60,62.88,63.73,0.00,21267183,1653.0,1653.0,1653.0,3.42,1.47,9.91,52.66,63.90,64.16,0.00353
1570925666,21254025,1632.0,1632.0,1632.0,3.14,1.20,9.76,50.14,81.72,82.25,0.00,21268914,1731.0,1731.0,1731.0,2.99,1.35,9.54,41.58,71.43,81.26,0.00353
1570925667,21255688,1663.0,1663.0,1663.0,2.69,1.23,7.56,39.91,58.10,78.12,0.00,21270553,1639.0,1639.0,1639.0,3.35,1.43,10.26,46.76,78.38,92.60,0.00353
1570925668,21257550,1862.0,1862.0,1862.0,2.56,1.27,7.66,28.15,55.61,60.72,0.00,21272252,1699.0,1699.0,1699.0,3.04,1.53,9.87,39.42,66.91,69.47,0.00353
1570925669,21259279,1729.0,1729.0,1729.0,2.73,1.23,8.73,37.19,58.16,60.75,0.00,21273911,1659.0,1659.0,1659.0,3.16,1.48,10.34,44.76,59.08,59.97,0.00353
1570925670,21261216,1937.0,1937.0,1937.0,2.44,1.24,6.77,25.43,55.67,59.64,0.00,21275882,1971.0,1971.0,1971.0,2.64,1.45,7.47,23.59,54.82,58.13,0.00353
1570925671,21262829,1613.0,1613.0,1613.0,2.97,1.23,6.98,47.51,66.16,68.81,0.00,21277553,1671.0,1671.0,1671.0,3.09,1.44,9.19,44.89,69.40,72.29,0.00353
1570925672,21264484,1655.0,1655.0,1655.0,2.73,1.24,8.72,41.48,62.13,67.31,0.00,21279287,1734.0,1734.0,1734.0,3.13,1.48,9.13,47.42,60.59,68.22,0.00353
1570925673,21266194,1710.0,1710.0,1710.0,2.79,1.23,8.09,38.31,68.29,69.53,0.00,21280892,1605.0,1605.0,1605.0,3.22,1.48,9.44,40.99,57.61,69.27,0.00353
1570925674,21267908,1714.0,1714.0,1714.0,2.63,1.28,7.00,29.36,66.45,76.94,0.00,21282612,1720.0,1720.0,1720.0,2.93,1.53,8.66,22.36,67.63,75.89,0.00353
1570925675,21269848,1940.0,1940.0,1940.0,2.53,1.29,6.38,31.21,65.01,71.50,0.00,21284497,1885.0,1885.0,1885.0,2.88,1.53,8.33,32.19,65.14,71.24,0.00353
1570925676,21271473,1625.0,1625.0,1625.0,2.77,1.24,7.65,43.19,63.41,70.06,0.00,21286026,1529.0,1529.0,1529.0,3.57,1.59,10.96,46.63,60.52,75.63,0.00353
1570925677,21273134,1661.0,1661.0,1661.0,2.73,1.25,6.97,44.86,63.01,67.24,0.00,21287679,1653.0,1653.0,1653.0,3.27,1.39,10.05,50.07,69.40,72.09,0.00353
1570925678,21274739,1605.0,1605.0,1605.0,2.66,1.21,6.51,40.27,63.47,66.39,0.00,21289363,1684.0,1684.0,1684.0,3.39,1.48,9.52,51.18,66.49,72.94,0.00353
1570925679,21276433,1694.0,1694.0,1694.0,2.83,1.17,7.23,48.23,73.66,75.69,0.00,21290928,1565.0,1565.0,1565.0,3.27,1.45,9.25,47.35,73.79,82.51,0.00353
1570925680,21278340,1907.0,1907.0,1907.0,2.51,1.23,6.85,25.23,61.87,66.42,0.00,21292775,1847.0,1847.0,1847.0,2.80,1.43,7.32,39.91,62.95,64.52,0.00353
1570925681,21280023,1683.0,1683.0,1683.0,2.73,1.26,7.30,41.48,57.05,60.33,0.00,21294386,1611.0,1611.0,1611.0,3.34,1.52,9.30,50.95,62.52,65.18,0.00353
1570925682,21281675,1652.0,1652.0,1652.0,2.90,1.28,7.48,49.05,70.45,84.80,0.00,21295982,1596.0,1596.0,1596.0,3.23,1.49,9.22,47.19,70.78,84.93,0.00353
1570925683,21283489,1814.0,1814.0,1814.0,2.57,1.26,6.58,39.94,52.53,59.97,0.00,21297725,1743.0,1743.0,1743.0,3.02,1.52,8.25,41.58,53.44,63.96,0.00353
1570925684,21284750,1261.0,1261.0,1261.0,2.98,1.17,7.30,42.47,216.01,226.89,0.00,21299234,1509.0,1509.0,1509.0,4.14,1.43,9.31,50.53,223.08,268.04,0.00353
1570925685,21286327,1577.0,1577.0,1577.0,3.04,1.16,7.92,44.27,99.94,103.81,0.00,21300704,1470.0,1470.0,1470.0,3.43,1.36,9.97,54.23,104.27,107.09,0.00353
1570925686,21287732,1405.0,1405.0,1405.0,3.14,1.23,7.97,54.82,95.68,96.47,0.00,21302233,1529.0,1529.0,1529.0,3.70,1.43,10.45,56.66,92.80,101.58,0.00353
1570925687,21289370,1638.0,1638.0,1638.0,2.68,1.25,8.00,41.35,66.91,67.70,0.00,21304048,1815.0,1815.0,1815.0,3.06,1.42,9.50,44.30,61.54,68.16,0.00353
1570925688,21291026,1656.0,1656.0,1656.0,2.60,1.17,7.86,39.78,59.02,64.65,0.00,21305725,1677.0,1677.0,1677.0,3.38,1.46,10.90,43.02,66.06,68.88,0.00353
1570925689,21292722,1696.0,1696.0,1696.0,3.06,1.25,9.05,46.66,72.22,83.62,0.00,21307322,1597.0,1597.0,1597.0,2.99,1.44,9.08,40.63,62.49,75.63,0.00353
1570925690,21294406,1684.0,1684.0,1684.0,2.92,1.19,7.86,49.51,62.29,68.62,0.00,21308897,1575.0,1575.0,1575.0,3.17,1.49,9.60,45.12,59.77,63.96,0.00353
1570925691,21296042,1636.0,1636.0,1636.0,2.73,1.23,7.24,44.92,69.21,76.09,0.00,21310592,1695.0,1695.0,1695.0,3.25,1.49,8.64,46.56,64.85,72.61,0.00353
1570925692,21297677,1635.0,1635.0,1635.0,2.96,1.22,9.27,53.64,72.88,83.03,0.00,21312201,1609.0,1609.0,1609.0,3.18,1.38,9.08,57.44,85.00,86.05,0.00353
1570925693,21299253,1576.0,1576.0,1576.0,2.96,1.12,8.36,46.73,108.20,120.91,0.00,21313798,1597.0,1597.0,1597.0,3.31,1.44,8.86,47.94,108.46,116.65,0.00353
1570925694,21300872,1619.0,1619.0,1619.0,3.21,1.34,8.94,59.54,76.02,81.92,0.00,21315340,1542.0,1542.0,1542.0,3.08,1.52,8.63,44.99,75.96,80.74,0.00353
1570925695,21302656,1784.0,1784.0,1784.0,2.65,1.18,7.44,31.80,64.82,68.35,0.00,21317050,1710.0,1710.0,1710.0,3.05,1.35,9.01,50.76,63.77,65.27,0.00353
1570925696,21304386,1730.0,1730.0,1730.0,2.87,1.14,9.45,53.28,63.34,70.84,0.00,21318672,1622.0,1622.0,1622.0,3.10,1.36,9.45,47.61,61.31,66.78,0.00353
1570925697,21305928,1542.0,1542.0,1542.0,2.76,1.20,8.72,30.79,74.45,78.64,0.00,21320418,1746.0,1746.0,1746.0,3.25,1.44,9.23,59.93,74.84,84.08,0.00353
1570925698,21307767,1839.0,1839.0,1839.0,2.70,1.21,7.74,43.91,62.98,64.03,0.00,21322007,1589.0,1589.0,1589.0,3.15,1.48,9.87,41.75,61.80,64.36,0.00353
1570925699,21309270,1503.0,1503.0,1503.0,2.99,1.28,8.08,51.41,70.12,75.69,0.00,21323606,1599.0,1599.0,1599.0,3.42,1.50,8.92,56.30,80.22,83.69,0.00353
1570925700,21310911,1641.0,1641.0,1641.0,3.04,1.22,8.07,54.92,77.00,81.92,0.00,21325226,1620.0,1620.0,1620.0,3.05,1.47,8.50,46.96,67.76,85.00,0.00353
1570925701,21312563,1652.0,1652.0,1652.0,2.76,1.23,8.65,38.24,56.20,60.39,0.00,21327027,1801.0,1801.0,1801.0,3.00,1.40,10.45,27.82,56.52,70.98,0.00353
1570925702,21314132,1569.0,1569.0,1569.0,3.41,1.23,10.36,56.36,119.93,123.27,0.00,21328455,1428.0,1428.0,1428.0,3.15,1.50,9.30,44.07,122.95,129.24,0.00353
1570925703,21315777,1645.0,1645.0,1645.0,2.75,1.25,7.68,39.12,58.65,64.29,0.00,21330180,1725.0,1725.0,1725.0,3.22,1.46,9.17,50.00,66.13,82.38,0.00353
1570925704,21317360,1583.0,1583.0,1583.0,2.99,1.24,8.76,49.74,67.31,75.76,0.00,21331792,1612.0,1612.0,1612.0,3.23,1.52,8.84,54.92,62.36,68.75,0.00353
1570925705,21319031,1671.0,1671.0,1671.0,3.04,1.29,10.16,45.51,63.37,71.37,0.00,21333374,1582.0,1582.0,1582.0,3.06,1.45,9.36,40.83,59.97,69.47,0.00353
1570925706,21320692,1661.0,1661.0,1661.0,2.62,1.16,7.75,22.15,76.55,80.54,0.00,21334971,1597.0,1597.0,1597.0,3.51,1.40,9.58,56.92,84.28,85.52,0.00353
1570925707,21322356,1664.0,1664.0,1664.0,2.59,1.11,7.60,25.41,73.40,76.22,0.00,21336681,1710.0,1710.0,1710.0,3.31,1.47,10.04,54.46,67.31,75.24,0.00353
1570925708,21323824,1468.0,1468.0,1468.0,2.86,1.20,8.47,44.11,67.90,68.62,0.00,21338296,1615.0,1615.0,1615.0,3.18,1.47,9.85,44.07,62.46,64.16,0.00353
1570925709,21325372,1548.0,1548.0,1548.0,2.85,1.26,7.75,48.10,75.56,80.61,0.00,21340012,1716.0,1716.0,1716.0,3.58,1.49,10.26,55.87,78.38,87.56,0.00353
1570925710,21327128,1756.0,1756.0,1756.0,2.93,1.34,8.48,44.01,70.06,72.22,0.00,21341599,1587.0,1587.0,1587.0,3.04,1.42,8.76,44.99,57.93,70.84,0.00353
1570925711,21328797,1669.0,1669.0,1669.0,2.79,1.26,8.22,43.68,55.87,58.13,0.00,21343307,1708.0,1708.0,1708.0,3.10,1.51,8.22,49.51,56.98,60.98,0.00353
1570925712,21330484,1687.0,1687.0,1687.0,2.74,1.19,7.36,50.04,61.93,62.98,0.00,21344939,1632.0,1632.0,1632.0,3.00,1.49,7.82,49.81,56.62,59.90,0.00353
1570925713,21332182,1698.0,1698.0,1698.0,2.90,1.22,9.25,51.12,57.15,61.15,0.00,21346655,1716.0,1716.0,1716.0,3.13,1.44,9.91,48.59,58.00,58.39,0.00353
1570925714,21333881,1699.0,1699.0,1699.0,2.72,1.13,7.32,47.94,68.16,74.78,0.00,21348239,1584.0,1584.0,1584.0,3.43,1.35,11.95,52.82,62.75,76.68,0.00353
1570925715,21335444,1563.0,1563.0,1563.0,2.77,1.22,7.97,28.38,76.35,77.53,0.00,21349791,1552.0,1552.0,1552.0,3.46,1.48,9.62,51.22,76.35,85.59,0.00353
1570925716,21336973,1529.0,1529.0,1529.0,2.95,1.14,10.41,51.48,75.04,76.74,0.00,21351470,1679.0,1679.0,1679.0,3.32,1.38,10.21,53.08,73.27,77.59,0.00353
1570925717,21338655,1682.0,1682.0,1682.0,2.82,1.26,8.94,27.13,61.64,69.86,0.00,21353137,1667.0,1667.0,1667.0,3.19,1.52,9.46,28.48,64.09,71.24,0.00353
1570925718,21340192,1537.0,1537.0,1537.0,3.10,1.33,8.86,48.33,90.31,103.42,0.00,21354703,1566.0,1566.0,1566.0,3.32,1.48,9.08,48.86,91.23,108.86,0.00353
1570925719,21341725,1533.0,1533.0,1533.0,2.87,1.25,8.65,31.52,62.29,71.63,0.00,21356416,1713.0,1713.0,1713.0,3.24,1.52,10.70,28.34,73.60,77.73,0.00353
1570925720,21343292,1567.0,1567.0,1567.0,2.61,1.20,7.79,23.67,76.02,88.80,0.00,21358109,1693.0,1693.0,1693.0,3.29,1.42,10.03,58.52,84.02,89.78,0.00353
1570925721,21345058,1766.0,1766.0,1766.0,2.71,1.20,8.05,34.64,60.69,69.27,0.00,21359817,1708.0,1708.0,1708.0,3.19,1.53,9.18,46.27,69.34,82.38,0.00353
1570925722,21346434,1376.0,1376.0,1376.0,3.29,1.16,10.43,54.72,75.89,83.89,0.00,21361360,1543.0,1543.0,1543.0,3.53,1.50,10.08,51.18,77.14,80.41,0.00353
1570925723,21348125,1691.0,1691.0,1691.0,2.75,1.24,9.23,43.38,56.16,66.32,0.00,21362975,1615.0,1615.0,1615.0,3.05,1.44,8.95,43.65,54.23,59.05,0.00353
